catalogNumber,dc:modified,basisOfRecord,institutionCode,collectionCode,associatedMedia,fieldNotes,scientificName,vernacularName,ScrapedName,AnnotatorName,VerbatimDate,identifiedBy,dateIdentified,associatedReferences,dataGeneralizations,identificationRemarks,occurenceRemarks,country,countryCode,stateProvince,county,locality,verbatimLocality,AnnotatorLocality,ScrapeGoatField,"decimal latitude","decimal longitude",geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,Kingdom,Phylum,Class,Order,Family,Genus,Species,EventDate,Day,Month,Year
JHFN3-43-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"White crowned sparrows","Zonotrichia leucophrys","July 26, 1909","Junius Henderson",1909-07-26,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,hummingbirds,Trochilidae,"July 26, 1909","Junius Henderson",1909-07-26,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,magpies,Corvidae,"July 26, 1909","Junius Henderson",1909-07-26,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,chickadees,Poecile,"July 26, 1909","Junius Henderson",1909-07-26,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"grayheaded junco","Junco hyemalis caniceps","July 26, 1909","Junius Henderson",1909-07-26,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"barn swallows","Hirundo rustica","July 26, 1909","Junius Henderson",1909-07-26,,,,,"United States of America",US,Colo,,,"Rollinsville Station","Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-G,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Brewer blackbirds","Euphagus cyanocephalus","July 26, 1909","Junius Henderson",1909-07-26,,,,,"United States of America",US,Colo,,,"Rollinsville Station","Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-H,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,leeches,Annelidae,"July 27, 1909","Junius Henderson",1909-07-27,,,,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-I,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Crustacea,Crustacea,"July 27, 1909","Junius Henderson",1909-07-27,,,,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-J,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"water beetles","water beetles","July 27, 1909","Junius Henderson",1909-07-27,,,,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-44-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/44?oldid=3655017",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Barn swallows","Hirundo rustica","July 27, 1909","Junius Henderson",1909-07-27,,,,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-44-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/44?oldid=3655017",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pisidia,Pisidia,"July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-45-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/45?oldid=3655039",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"hermit thrushes","Catharus guttatus","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-45-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/45?oldid=3655039",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"red shafted flicker","Colaptes auratus","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-45-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/45?oldid=3655039",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"western robin","western robin","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-45-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/45?oldid=3655039",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"night hawk",Chordeilinae,"July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Red shafted flicker","Colaptes auratus","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Brewer blackbird","Euphagus cyanocephalus","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Red naped sapsucker","Sphyrapicus nuchalis","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Barn swallow","Hirundo rustica","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Violet green swallow","Tachycineta thalassiana","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Night hawk",Chordeilinae,"July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-G,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Red wing blackbird","Agelaius phoeniceus","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-H,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"White crown sparrow","Zonotrichia leucophrys","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-I,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Killdeer,"Charadrius vociferus","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-J,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Golden crowned kinglet","Regulus satrapa","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-K,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Pine grosbeak","Pinicola enucleator","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-L,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Audubon hermit thrush","Catharus guttatus","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-M,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Chipping sparrow","Spizella passerina","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-N,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Broadwing hummingbird",Trochilidae,"July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-O,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Gray headed junco","Junco hyemalis caniceps","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-P,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Chickadee,Poecile,"July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Rollinsville,"Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-Q,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Magpie,Magpie,"July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Rollinsville,"Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-47-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/47?oldid=3655272",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Dipper,Cinclus,"July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Rollinsville,"Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-47-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/47?oldid=3655272",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Mt. Bluebird",Sialia,"July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Rollinsville,"Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-47-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/47?oldid=3655272",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Red headed woodpecker","Melanerpes erythrocephalus","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Rollinsville,"Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-47-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/47?oldid=3655272",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Western meadowlark",Sturnella,"July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Rollinsville,"Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-47-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/47?oldid=3655272",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Long crested jay","Cyanocitta stelleri","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Rollinsville,"Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-47-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/47?oldid=3655272",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Clarke crow","Nucifraga columbiana","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Rollinsville,"Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-47-G,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/47?oldid=3655272",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Rocky Mt. Jay","Cyanocitta stelleri","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Rollinsville,"Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-47-H,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/47?oldid=3655272",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Yellow warbler","Dendroica aestiva","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Rollinsville,"Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-47-I,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/47?oldid=3655272",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Robin,"Turdus migratorius","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Rollinsville,"Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-47-J,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/47?oldid=3655272",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,robins,"Turdus migratorius","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Rollinsville,"Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-47-K,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/47?oldid=3655272",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"water beetles","water beetles","July 28, 1909","Junius Henderson",1909-07-28,,,,,"United States of America",US,Colo,,,Rollinsville,"Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-54-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/54?oldid=3655409",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,butterflies,butterfly,"Aug 1, 1909","Junius Henderson",1909-08-01,,,,,"United States of America",US,Colo,,,"Newcastle, Colo.","Newcastle, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-55-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/55?oldid=3655460",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Oreohelix haydeni gobbiana","Oreohelix haydeni gobbiana","Aug 1, 1909","Junius Henderson",1909-08-01,,,,,"United States of America",US,Colo,,,"Elk Creek","Elk Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-55-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/55?oldid=3655460",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"mountain mahogany",Cercocarpus,"Aug 1, 1909","Junius Henderson",1909-08-01,,,,,"United States of America",US,Colo,,,"Elk Creek","Elk Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-55-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/55?oldid=3655460",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Inoceramus deformis","Inoceramus deformis","Aug 1, 1909","Junius Henderson",1909-08-01,,,,,"United States of America",US,Colo,,,"Owl Canyon","Owl Canyon, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-55-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/55?oldid=3655460",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Ostrea congesta","Ostrea congesta","Aug 1, 1909","Junius Henderson",1909-08-01,,,,,"United States of America",US,Colo,,,"Owl Canyon","Owl Canyon, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-55-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/55?oldid=3655460",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Crustacea,Crustacea,"Aug 1, 1909","Junius Henderson",1909-08-01,,,,,"United States of America",US,Colo,,,"Elk Creek","Elk Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-55-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/55?oldid=3655460",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,beetles,Coleoptera,"Aug 1, 1909","Junius Henderson",1909-08-01,,,,,"United States of America",US,Colo,,,"Elk Creek","Elk Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-55-G,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/55?oldid=3655460",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Oreohelix cooperi","Oreohelix cooperi","Aug 1, 1909","Junius Henderson",1909-08-01,,,,,"United States of America",US,Colo,,,"Elk Creek","Elk Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-55-H,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/55?oldid=3655460",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Populus,Populus,"Aug 1, 1909","Junius Henderson",1909-08-01,,,,,"United States of America",US,Colo,,,"Elk Creek","Elk Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-55-I,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/55?oldid=3655460",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Pyramidula cockerelli","Pyramidula cockerelli","Aug 1, 1909","Junius Henderson",1909-08-01,,,,,"United States of America",US,Colo,,,"Elk Creek","Elk Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-57-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/57?oldid=3655478",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Ostrea congesta","Ostrea congesta","Aug 1, 1909","Junius Henderson",1909-08-01,,,,,"United States of America",US,Colo,,,"Elk Creek","Elk Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-59-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/59?oldid=3689989",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,palm,Arecaceae,"Aug 2, 1909","Junius Henderson",1909-08-02,,,,,"United States of America",US,Colo,,,"Alkali Gulch","Alkali Gulch",,,,,,,,,,,,,,,,,,
JHFN3-61-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/61?oldid=3690845",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Cardium speciosum","Cardium speciosum","Aug 4, 1909","Junius Henderson",1909-08-04,,,,,"United States of America",US,Colo,,,"Rifle Gap","Rifle Gap State Park",,,,,,,,,,,,,,,,,,
JHFN3-61-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/61?oldid=3690845",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Mactra,Mactra,"Aug 4, 1909","Junius Henderson",1909-08-04,,,,,"United States of America",US,Colo,,,"Rifle Gap","Rifle Gap State Park",,,,,,,,,,,,,,,,,,
JHFN3-61-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/61?oldid=3690845",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Ostrea,Ostrea,"Aug 4, 1909","Junius Henderson",1909-08-04,,,,,"United States of America",US,Colo,,,"Rifle Gap","Rifle Gap State Park",,,,,,,,,,,,,,,,,,
JHFN3-61-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/61?oldid=3690845",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Anchura,Anchura,"Aug 4, 1909","Junius Henderson",1909-08-04,,,,,"United States of America",US,Colo,,,"Rifle Gap","Rifle Gap State Park",,,,,,,,,,,,,,,,,,
