catalogNumber,dc:modified,basisOfRecord,institutionCode,collectionCode,associatedMedia,fieldNotes,scientificName,vernacularName,ScrapedName,AnnotatorName,VerbatimDate,identifiedBy,dateIdentified,associatedReferences,dataGeneralizations,identificationRemarks,occurenceRemarks,country,countryCode,stateProvince,county,locality,verbatimLocality,AnnotatorLocality,ScrapeGoatField,"decimal latitude","decimal longitude",geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,Kingdom,Phylum,Class,Order,Family,Genus,Species,EventDate,Day,Month,Year
JHFN1-17-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/17?oldid=3614107",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"sparrow hawk","sparrow hawk","'Aug 5","Junius Henderson",'1905-08-05,,"inch over the eye, the flat side striking, so that it did not cut much, but dazed me for a moment or two. An inch lower would have struck the right lens of my glasses, the result of which could not be safely predicted. 

	Saw a {{taxon|sparrow hawk}}.

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 1.djvu/18|uri=http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/18?oldid=3528417}}

It clouded shortly after noon and sprinkled more or less during the ",,,"United States of America",US,Colorado,,,"South Platte River","South Platte River",,,,,,,,,,,,,,,,,,
JHFN1-20-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/20?oldid=3614109",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"night hawks",nighthawk,"'Aug 6","Junius Henderson",'1905-08-06,," we did a little exploring, preparatory to tomorrow’s work. 

	In walking past Station 1 this evening I noticed that the dip is NW which conforms to the idea of an uplift from the SE. Have not noticed any dip before. 2 {{taxon|nighthawk|night hawks}} very tame, apparently nesting, as they circled over one spot  and soon alighted after we looked away.

",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-20-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/20?oldid=3614109",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,insect,insect,"'Aug 7","Junius Henderson",'1905-08-07,,"
{{dated|1905-08-07|Aug 7}}. Bright warm morning. Started for the fossil beds at 8:15 a.m. Did not succeed very well at the place 1 mile SW of town, but got nearly 100 leaves and a few {{taxon|insect}}s. We closed our collecting at 1:30 p.m. and brought our outfit to the hotel where we began 

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 1.djvu/21|uri=http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/21?oldid=3614110}}

packing. The fossils are a",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-21-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/21?oldid=3614110",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"mourning doves","Zenaida macroura","'Aug 7","Junius Henderson",'1905-08-07,,"these boxes to be packed in wooden boxes. The rock and mineral specimens are to go into wooden boxes loose.

	Discovered strong dip to the NW at our morning station, while nearby it was strong  to the SW. Saw {{taxon|Zenaida macroura|mourning doves}} and {{taxon|Troglodytes aedon|house wrens}}. Got specimens packed in 4 wooden boxes. 

	Went to spring  in evening and were caught in hard rain. The afternoon was clearer than usual. Am completely used up by the heavy digging for the last week and a",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-21-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/21?oldid=3614110",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"house wrens","Troglodytes aedon","'Aug 7","Junius Henderson",'1905-08-07,,"e rock and mineral specimens are to go into wooden boxes loose.

	Discovered strong dip to the NW at our morning station, while nearby it was strong  to the SW. Saw {{taxon|Zenaida macroura|mourning doves}} and {{taxon|Troglodytes aedon|house wrens}}. Got specimens packed in 4 wooden boxes. 

	Went to spring  in evening and were caught in hard rain. The afternoon was clearer than usual. Am completely used up by the heavy digging for the last week and am heartily glad we are through.

",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-21-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/21?oldid=3614110",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Robins,"Turdus migratorius","'Aug 8","Junius Henderson",'1905-08-08,,"
{{dated|1905-08-08|Aug 8}}. Bright morning but soon clouded. Am spending the day chiefly in resting from the fatiguing work recently done. 

Saw {{taxon|Turdus migratorius|Robins}} yesterday and today and a {{taxon|meadowlark|meadow lark}} Sunday evening. 

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 1.djvu/22|uri=http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/22?oldid=3604840}}

Shore bird common here has tip{{illegible}} habit, white belly",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-21-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/21?oldid=3614110",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"meadow lark",meadowlark,"'Aug 8","Junius Henderson",'1905-08-08,,"
{{dated|1905-08-08|Aug 8}}. Bright morning but soon clouded. Am spending the day chiefly in resting from the fatiguing work recently done. 

Saw {{taxon|Turdus migratorius|Robins}} yesterday and today and a {{taxon|meadowlark|meadow lark}} Sunday evening. 

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 1.djvu/22|uri=http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/22?oldid=3604840}}

Shore bird common here has tip{{illegible}} habit, white belly",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-22-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/22?oldid=3604840",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"grayheaded juncos","Junco hyemalis caniceps","'Aug 8","Junius Henderson",'1905-08-08,,"l about 1 inch long.

Hotel and livery, Ramaley and I for 8 days- $17.00. Train seven hours late so Mr. Nevin for $2.00 drove us to Divide to catch the Cripple Creek-Denver train. On the road we saw {{taxon|Junco hyemalis caniceps|grayheaded juncos}}. Just before reaching Divide  we saw what appeared to be moraine, the first we have seen on the trip. It is possible that a glacier from {{place|Pike’s Peak}} may have reached as far as this, though the boulders may have been from streams. Train at ",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-27-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/27?oldid=3614536",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,phoebe,"Sayornis phoebe","''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"ug. 29, 1905'''}}

	Finished packing and loaded wagon in evening-last evening - putting tents over load to keep it dry. The load is a heavy one for two horses over a bad road. This morning opens bright and warm. Saw a {{taxon|Sayornis phoebe|phoebe}} in back yard before starting. 
	H. F. Watts, F. G. Henderson, Harvey R. Markman, Sievert Rohwer and I started by narrow gauge C & N at 9:35 for Silver Lake Siding, the wagon having gone early – Al Anderson’s wagon and good team. Train consisted of f",,,"United States of America",US,Colorado,,,"Silver Lake","Silver Lake",,,,,,,,,,,,,,,,,,
JHFN1-27-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/27?oldid=3614536",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Pisidium abditum",Pisidium,"''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,," wagon and good team. Train consisted of four cars to Sunset, then 2 cars to Silver Lake Siding which we reached at 11:45 p.m. (sic), 15 minutes late. At((e)) lunch at the brook NE of the siding and collected a few {{taxon|Pisidium|Pisidium abditum}} (No.1) in the brook. Then started up the hill. Began raining on Ralston Peaks before we left the train. Sprinkled at intervals during afternoon 

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 1.djvu/28|uri=http://en.wikisource.org/wik",,,"United States of America",US,Colorado,,,"Silver Lake","Silver Lake",,,,,,,,,,,,,,,,,,
JHFN1-29-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Brewer Sparrow","Spizella breweri","''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"p two tents, Watts putting his cot and most of the outfit in one tent while we spread pine boughs in the other and laid very comfortable beds of blankets, quilts and canvass (sic). Markman is now putting up a {{taxon|Spizella breweri|Brewer Sparrow}} as I write these notes by a campfire preparatory to going to bed. Only birds seen were a {{taxon|Cyanocitta stelleri|long crested jay}}, {{taxon|Nucifraga columbiana|Clark Crows}}, {{taxon|Perisoreus canadensis|Rocky Mt. jays}}, {{taxon|Poecile|chic",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"long crested jay","Cyanocitta stelleri","''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,," beds of blankets, quilts and canvass (sic). Markman is now putting up a {{taxon|Spizella breweri|Brewer Sparrow}} as I write these notes by a campfire preparatory to going to bed. Only birds seen were a {{taxon|Cyanocitta stelleri|long crested jay}}, {{taxon|Nucifraga columbiana|Clark Crows}}, {{taxon|Perisoreus canadensis|Rocky Mt. jays}}, {{taxon|Poecile|chickadees}}, {{taxon|Junco|juncos}}, {{taxon|Sialia currucoides|Mt. Bluebirds}}. Sievert saw a {{taxon|Colaptes|flicker}}. Watts is to slee",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Clark Crows","Nucifraga columbiana","''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,," Markman is now putting up a {{taxon|Spizella breweri|Brewer Sparrow}} as I write these notes by a campfire preparatory to going to bed. Only birds seen were a {{taxon|Cyanocitta stelleri|long crested jay}}, {{taxon|Nucifraga columbiana|Clark Crows}}, {{taxon|Perisoreus canadensis|Rocky Mt. jays}}, {{taxon|Poecile|chickadees}}, {{taxon|Junco|juncos}}, {{taxon|Sialia currucoides|Mt. Bluebirds}}. Sievert saw a {{taxon|Colaptes|flicker}}. Watts is to sleep on his cot in the supply tent while the re",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Rocky Mt. jays","Perisoreus canadensis","''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"eweri|Brewer Sparrow}} as I write these notes by a campfire preparatory to going to bed. Only birds seen were a {{taxon|Cyanocitta stelleri|long crested jay}}, {{taxon|Nucifraga columbiana|Clark Crows}}, {{taxon|Perisoreus canadensis|Rocky Mt. jays}}, {{taxon|Poecile|chickadees}}, {{taxon|Junco|juncos}}, {{taxon|Sialia currucoides|Mt. Bluebirds}}. Sievert saw a {{taxon|Colaptes|flicker}}. Watts is to sleep on his cot in the supply tent while the rest of us sleep in the other tent.

",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,chickadees,Poecile,"''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"ite these notes by a campfire preparatory to going to bed. Only birds seen were a {{taxon|Cyanocitta stelleri|long crested jay}}, {{taxon|Nucifraga columbiana|Clark Crows}}, {{taxon|Perisoreus canadensis|Rocky Mt. jays}}, {{taxon|Poecile|chickadees}}, {{taxon|Junco|juncos}}, {{taxon|Sialia currucoides|Mt. Bluebirds}}. Sievert saw a {{taxon|Colaptes|flicker}}. Watts is to sleep on his cot in the supply tent while the rest of us sleep in the other tent.

",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,juncos,Junco,"''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"pfire preparatory to going to bed. Only birds seen were a {{taxon|Cyanocitta stelleri|long crested jay}}, {{taxon|Nucifraga columbiana|Clark Crows}}, {{taxon|Perisoreus canadensis|Rocky Mt. jays}}, {{taxon|Poecile|chickadees}}, {{taxon|Junco|juncos}}, {{taxon|Sialia currucoides|Mt. Bluebirds}}. Sievert saw a {{taxon|Colaptes|flicker}}. Watts is to sleep on his cot in the supply tent while the rest of us sleep in the other tent.

",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Mt. Bluebirds","Sialia currucoides","''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"s seen were a {{taxon|Cyanocitta stelleri|long crested jay}}, {{taxon|Nucifraga columbiana|Clark Crows}}, {{taxon|Perisoreus canadensis|Rocky Mt. jays}}, {{taxon|Poecile|chickadees}}, {{taxon|Junco|juncos}}, {{taxon|Sialia currucoides|Mt. Bluebirds}}. Sievert saw a {{taxon|Colaptes|flicker}}. Watts is to sleep on his cot in the supply tent while the rest of us sleep in the other tent.

",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,flicker,Colaptes,"''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"long crested jay}}, {{taxon|Nucifraga columbiana|Clark Crows}}, {{taxon|Perisoreus canadensis|Rocky Mt. jays}}, {{taxon|Poecile|chickadees}}, {{taxon|Junco|juncos}}, {{taxon|Sialia currucoides|Mt. Bluebirds}}. Sievert saw a {{taxon|Colaptes|flicker}}. Watts is to sleep on his cot in the supply tent while the rest of us sleep in the other tent.

",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-32-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/32?oldid=3581958",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"mountain sheep","mountain sheep","'Aug. 30 –05","Junius Henderson",'1905-08-30,,"hotos will enable us to definitely decide that question by comparison. We found numerous insects, dead and alive, on the glacier, particularly abundant on the dead south branch and collected quite a number. Frank found a good {{taxon|mountain sheep}} head in the moraine at a point opposite {{place|The Saddle, Colorado|The Saddle}} and Sievert and I brought it down with infinite toil, as we were already loaded down with cameras, including one big one, tripod, hammer, rocks etc. Just before leavin",,,"United States of America",US,Colorado,,,glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-33-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Clark’s Crow","Nucifraga columbiana","'Aug. 30 –05","Junius Henderson",'1905-08-30,,"irst day out. Had fried eggs for supper and they were good. Watts ate no supper. Ed Housel and another man from the sawmill called in the evening. It rained again as we were going to bed. 
	Birds seen today {{taxon|Nucifraga columbiana|Clark’s Crow}} and {{taxon|Cyanocitta stelleri|Rocky Mt jay}}, {{taxon|chickadee|chickadees}} and {{taxon|junco|juncos}} common up to {{place|High Fall, Colorado|High Fall}}. Above there {{taxon|Anthus|pipits}} common, especially on  glacier. At {{place|The Saddle",,,"United States of America",US,Colorado,,,"The Saddle","The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Rocky Mt jay","Cyanocitta stelleri","'Aug. 30 –05","Junius Henderson",'1905-08-30,,"y were good. Watts ate no supper. Ed Housel and another man from the sawmill called in the evening. It rained again as we were going to bed. 
	Birds seen today {{taxon|Nucifraga columbiana|Clark’s Crow}} and {{taxon|Cyanocitta stelleri|Rocky Mt jay}}, {{taxon|chickadee|chickadees}} and {{taxon|junco|juncos}} common up to {{place|High Fall, Colorado|High Fall}}. Above there {{taxon|Anthus|pipits}} common, especially on  glacier. At {{place|The Saddle, Colorado|Saddle}}, {{taxon|Leucostictes}} (br",,,"United States of America",US,Colorado,,,"The Saddle","The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,chickadees,chickadee,"'Aug. 30 –05","Junius Henderson",'1905-08-30,,". Ed Housel and another man from the sawmill called in the evening. It rained again as we were going to bed. 
	Birds seen today {{taxon|Nucifraga columbiana|Clark’s Crow}} and {{taxon|Cyanocitta stelleri|Rocky Mt jay}}, {{taxon|chickadee|chickadees}} and {{taxon|junco|juncos}} common up to {{place|High Fall, Colorado|High Fall}}. Above there {{taxon|Anthus|pipits}} common, especially on  glacier. At {{place|The Saddle, Colorado|Saddle}}, {{taxon|Leucostictes}} (brown capped). Several undetermine",,,"United States of America",US,Colorado,,,"The Saddle","The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,juncos,junco,"'Aug. 30 –05","Junius Henderson",'1905-08-30,," from the sawmill called in the evening. It rained again as we were going to bed. 
	Birds seen today {{taxon|Nucifraga columbiana|Clark’s Crow}} and {{taxon|Cyanocitta stelleri|Rocky Mt jay}}, {{taxon|chickadee|chickadees}} and {{taxon|junco|juncos}} common up to {{place|High Fall, Colorado|High Fall}}. Above there {{taxon|Anthus|pipits}} common, especially on  glacier. At {{place|The Saddle, Colorado|Saddle}}, {{taxon|Leucostictes}} (brown capped). Several undetermined {{taxon|hawk|hawks}} in t",,,"United States of America",US,Colorado,,,"The Saddle","The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,pipits,Anthus,"'Aug. 30 –05","Junius Henderson",'1905-08-30,,"seen today {{taxon|Nucifraga columbiana|Clark’s Crow}} and {{taxon|Cyanocitta stelleri|Rocky Mt jay}}, {{taxon|chickadee|chickadees}} and {{taxon|junco|juncos}} common up to {{place|High Fall, Colorado|High Fall}}. Above there {{taxon|Anthus|pipits}} common, especially on  glacier. At {{place|The Saddle, Colorado|Saddle}}, {{taxon|Leucostictes}} (brown capped). Several undetermined {{taxon|hawk|hawks}} in the gulch. {{taxon|Ochotona princeps|Pikas}} abundant from {{place|Goose Lake, Colorado|Goo",,,"United States of America",US,Colorado,,,"High Fall","High Fall, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Leucostictes,Leucostictes,"'Aug. 30 –05","Junius Henderson",'1905-08-30,,"ay}}, {{taxon|chickadee|chickadees}} and {{taxon|junco|juncos}} common up to {{place|High Fall, Colorado|High Fall}}. Above there {{taxon|Anthus|pipits}} common, especially on  glacier. At {{place|The Saddle, Colorado|Saddle}}, {{taxon|Leucostictes}} (brown capped). Several undetermined {{taxon|hawk|hawks}} in the gulch. {{taxon|Ochotona princeps|Pikas}} abundant from {{place|Goose Lake, Colorado|Goose Lake}} to {{place|Arapaho Glacier|Glacier}}.

",,,"United States of America",US,Colorado,,,Saddle,"The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,hawks,hawk,"'Aug. 30 –05","Junius Henderson",'1905-08-30,,"cos}} common up to {{place|High Fall, Colorado|High Fall}}. Above there {{taxon|Anthus|pipits}} common, especially on  glacier. At {{place|The Saddle, Colorado|Saddle}}, {{taxon|Leucostictes}} (brown capped). Several undetermined {{taxon|hawk|hawks}} in the gulch. {{taxon|Ochotona princeps|Pikas}} abundant from {{place|Goose Lake, Colorado|Goose Lake}} to {{place|Arapaho Glacier|Glacier}}.

",,,"United States of America",US,Colorado,,,Saddle,"The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pikas,"Ochotona princeps","'Aug. 30 –05","Junius Henderson",'1905-08-30,,"igh Fall}}. Above there {{taxon|Anthus|pipits}} common, especially on  glacier. At {{place|The Saddle, Colorado|Saddle}}, {{taxon|Leucostictes}} (brown capped). Several undetermined {{taxon|hawk|hawks}} in the gulch. {{taxon|Ochotona princeps|Pikas}} abundant from {{place|Goose Lake, Colorado|Goose Lake}} to {{place|Arapaho Glacier|Glacier}}.

",,,"United States of America",US,Colorado,,,Saddle,"The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-34-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,myxomicetes,myxomycete,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"owed by the others and we spread out our wet clothes and shoes to dry. Markman began collecting crustacea before breakfast and continued after breakfast, while Frank and Sievert played cribbage and Watts started after {{taxon|myxomycete|myxomicetes}} [sic]. Collected {{taxon|Caddis}} larva & cases No. 3  on rocks not well attached, very loosely constructed of sticks placed horizontally. No. 4 of same style  but very small; No. 5 of sand and mica, tapering rapidly less than half an inch long, str",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Caddis,Caddis,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"ut our wet clothes and shoes to dry. Markman began collecting crustacea before breakfast and continued after breakfast, while Frank and Sievert played cribbage and Watts started after {{taxon|myxomycete|myxomicetes}} [sic]. Collected {{taxon|Caddis}} larva & cases No. 3  on rocks not well attached, very loosely constructed of sticks placed horizontally. No. 4 of same style  but very small; No. 5 of sand and mica, tapering rapidly less than half an inch long, strongly attached to rocks. No. 6 {{t",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"water beetle","water beetle","'Aug. 31 –05","Junius Henderson",'1905-08-31,,"3  on rocks not well attached, very loosely constructed of sticks placed horizontally. No. 4 of same style  but very small; No. 5 of sand and mica, tapering rapidly less than half an inch long, strongly attached to rocks. No. 6 {{taxon|water beetle}}. No. 7 sticks with something on. No. 8 smooth, large {{taxon|caddis}} case of sand found in sand at bottom of lake. No. 9 {{taxon|Caddis}} cases of sand at bottom of water unattached. No. 10 includes one which has just shed its skin. Watts climbed a",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
