catalogNumber,dc:modified,basisOfRecord,institutionCode,collectionCode,associatedMedia,fieldNotes,scientificName,vernacularName,ScrapedName,AnnotatorName,VerbatimDate,identifiedBy,dateIdentified,associatedReferences,dataGeneralizations,identificationRemarks,occurenceRemarks,country,countryCode,stateProvince,county,locality,verbatimLocality,AnnotatorLocality,ScrapeGoatField,"decimal latitude","decimal longitude",geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,Kingdom,Phylum,Class,Order,Family,Genus,Species,EventDate,Day,Month,Year
JHFN2-12-R,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,meadowlark,Sturnella,"'June 8, 1907","Junius Henderson",'1907-06-08,,"xon|Agelaius phoeniceus|red wing blackbird}}, {{taxon|Dendroica townsendi,|Townsend warbler}}, {{taxon|Sturnella|meadowlark}}, {{taxon|Salpinctes obsoletus|rock wren}}, {{taxon|Cinchlus|dipper}}, {{taxon|Icterus bullockii|Bullock oriole}}, {{taxon|Ch",,,"United States of America",US,,,,"Cheyenne road","US Rt. 87",,,,,,,,,,,,,,,,,,
JHFN2-12-S,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"rock wren","Salpinctes obsoletus","'June 8, 1907","Junius Henderson",'1907-06-08,,"}}, {{taxon|Dendroica townsendi,|Townsend warbler}}, {{taxon|Sturnella|meadowlark}}, {{taxon|Salpinctes obsoletus|rock wren}}, {{taxon|Cinchlus|dipper}}, {{taxon|Icterus bullockii|Bullock oriole}}, {{taxon|Charadrius vociferus|killdeer}}, {{taxon|Cya",,,"United States of America",US,,,,"Cheyenne road","US Rt. 87",,,,,,,,,,,,,,,,,,
JHFN2-12-T,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,dipper,Cinchlus,"'June 8, 1907","Junius Henderson",'1907-06-08,,"endi,|Townsend warbler}}, {{taxon|Sturnella|meadowlark}}, {{taxon|Salpinctes obsoletus|rock wren}}, {{taxon|Cinchlus|dipper}}, {{taxon|Icterus bullockii|Bullock oriole}}, {{taxon|Charadrius vociferus|killdeer}}, {{taxon|Cyanocitta stelleri|long crest",,,"United States of America",US,,,,"Cheyenne road","US Rt. 87",,,,,,,,,,,,,,,,,,
JHFN2-12-U,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Bullock oriole","Icterus bullockii","'June 8, 1907","Junius Henderson",'1907-06-08,,"meadowlark}}, {{taxon|Salpinctes obsoletus|rock wren}}, {{taxon|Cinchlus|dipper}}, {{taxon|Icterus bullockii|Bullock oriole}}, {{taxon|Charadrius vociferus|killdeer}}, {{taxon|Cyanocitta stelleri|long crested jay}}, {{taxon|Trochilidae|hummingbird}},",,,"United States of America",US,,,,"Cheyenne road","US Rt. 87",,,,,,,,,,,,,,,,,,
JHFN2-12-V,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,killdeer,"Charadrius vociferus","'June 8, 1907","Junius Henderson",'1907-06-08,,"s|rock wren}}, {{taxon|Cinchlus|dipper}}, {{taxon|Icterus bullockii|Bullock oriole}}, {{taxon|Charadrius vociferus|killdeer}}, {{taxon|Cyanocitta stelleri|long crested jay}}, {{taxon|Trochilidae|hummingbird}}, {{taxon|Melospiza lincolnii|Lincoln song",,,"United States of America",US,,,,"Cheyenne road","US Rt. 87",,,,,,,,,,,,,,,,,,
JHFN2-12-W,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"long crested jay","Cyanocitta stelleri","'June 8, 1907","Junius Henderson",'1907-06-08,,"n|Icterus bullockii|Bullock oriole}}, {{taxon|Charadrius vociferus|killdeer}}, {{taxon|Cyanocitta stelleri|long crested jay}}, {{taxon|Trochilidae|hummingbird}}, {{taxon|Melospiza lincolnii|Lincoln song sparrow}}, {{taxon|Gymnorhinus cyanocephalus|pi",,,"United States of America",US,,,,"Cheyenne road","US Rt. 87",,,,,,,,,,,,,,,,,,
JHFN2-12-X,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,hummingbird,Trochilidae,"'June 8, 1907","Junius Henderson",'1907-06-08,,"}, {{taxon|Charadrius vociferus|killdeer}}, {{taxon|Cyanocitta stelleri|long crested jay}}, {{taxon|Trochilidae|hummingbird}}, {{taxon|Melospiza lincolnii|Lincoln song sparrow}}, {{taxon|Gymnorhinus cyanocephalus|piñon jay}}, {{taxon|towhee}}. {{taxo",,,"United States of America",US,,,,"Cheyenne road","US Rt. 87",,,,,,,,,,,,,,,,,,
JHFN2-12-Y,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Lincoln song sparrow","Melospiza lincolnii","'June 8, 1907","Junius Henderson",'1907-06-08,,"Cyanocitta stelleri|long crested jay}}, {{taxon|Trochilidae|hummingbird}}, {{taxon|Melospiza lincolnii|Lincoln song sparrow}}, {{taxon|Gymnorhinus cyanocephalus|piñon jay}}, {{taxon|towhee}}. {{taxon|Sturnella|Meadowlarks}} were also common on high p",,,"United States of America",US,,,,"Cheyenne road","US Rt. 87",,,,,,,,,,,,,,,,,,
JHFN2-12-Z,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"piñon jay","Gymnorhinus cyanocephalus","'June 8, 1907","Junius Henderson",'1907-06-08,,"|Trochilidae|hummingbird}}, {{taxon|Melospiza lincolnii|Lincoln song sparrow}}, {{taxon|Gymnorhinus cyanocephalus|piñon jay}}, {{taxon|towhee}}. {{taxon|Sturnella|Meadowlarks}} were also common on high plains near {{place|Wyoming}} line. 

In evening",,,"United States of America",US,,,,"Cheyenne road","US Rt. 87",,,,,,,,,,,,,,,,,,
JHFN2-12-AA,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,towhee,towhee,"'June 8, 1907","Junius Henderson",'1907-06-08,,"ngbird}}, {{taxon|Melospiza lincolnii|Lincoln song sparrow}}, {{taxon|Gymnorhinus cyanocephalus|piñon jay}}, {{taxon|towhee}}. {{taxon|Sturnella|Meadowlarks}} were also common on high plains near {{place|Wyoming}} line. 

In evening  Dodds + I collec",,,"United States of America",US,,,,"Cheyenne road","US Rt. 87",,,,,,,,,,,,,,,,,,
JHFN2-12-AB,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Meadowlarks,Sturnella,"'June 8, 1907","Junius Henderson",'1907-06-08,,"lnii|Lincoln song sparrow}}, {{taxon|Gymnorhinus cyanocephalus|piñon jay}}, {{taxon|towhee}}. {{taxon|Sturnella|Meadowlarks}} were also common on high plains near {{place|Wyoming}} line. 

In evening  Dodds + I collected {{taxon|Pisidia}} in the cree",,,"United States of America",US,,,,"Cheyenne road","US Rt. 87",,,,,,,,,,,,,,,,,,
JHFN2-12-AC,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pisidia,Pisidia,"'June 8, 1907","Junius Henderson",'1907-06-08,,"eadowlarks}} were also common on high plains near {{place|Wyoming}} line. 

In evening  Dodds + I collected {{taxon|Pisidia}} in the creek.

",,,"United States of America",US,,,,Wyoming,Wyoming,,,,,,,,,,,,,,,,,,
JHFN2-12-AD,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pyramidula,Pyramidula,"'Sunday June 9, 1907","Junius Henderson",'1907-06-09,,"}

Cold, windy morning, clearing by 9 a.m. but west wind continuing. Arose at 6 a.m. Dodds + I collected {{taxon|Pyramidula}}, {{taxon|Zonitoides}}, {{taxon|Vallonia}}, {{taxon|Pupilla}}, and {{taxon|Pisidium}} after breakfast, then shaved and starte",,,"United States of America",US,,,,"Box Elder Creek","Box Elder Creek, Wyoming",,,,,,,,,,,,,,,,,,
JHFN2-12-AE,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Zonitoides,Zonitoides,"'Sunday June 9, 1907","Junius Henderson",'1907-06-09,,", clearing by 9 a.m. but west wind continuing. Arose at 6 a.m. Dodds + I collected {{taxon|Pyramidula}}, {{taxon|Zonitoides}}, {{taxon|Vallonia}}, {{taxon|Pupilla}}, and {{taxon|Pisidium}} after breakfast, then shaved and started down stream at 10 a.",,,"United States of America",US,,,,"Box Elder Creek","Box Elder Creek, Wyoming",,,,,,,,,,,,,,,,,,
JHFN2-12-AF,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Vallonia,Vallonia,"'Sunday June 9, 1907","Junius Henderson",'1907-06-09,," but west wind continuing. Arose at 6 a.m. Dodds + I collected {{taxon|Pyramidula}}, {{taxon|Zonitoides}}, {{taxon|Vallonia}}, {{taxon|Pupilla}}, and {{taxon|Pisidium}} after breakfast, then shaved and started down stream at 10 a. m. Visited + photog",,,"United States of America",US,,,,"Box Elder Creek","Box Elder Creek, Wyoming",,,,,,,,,,,,,,,,,,
JHFN2-12-AG,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pupilla,Pupilla,"'Sunday June 9, 1907","Junius Henderson",'1907-06-09,,"inuing. Arose at 6 a.m. Dodds + I collected {{taxon|Pyramidula}}, {{taxon|Zonitoides}}, {{taxon|Vallonia}}, {{taxon|Pupilla}}, and {{taxon|Pisidium}} after breakfast, then shaved and started down stream at 10 a. m. Visited + photographed the upper fa",,,"United States of America",US,,,,"Box Elder Creek","Box Elder Creek, Wyoming",,,,,,,,,,,,,,,,,,
JHFN2-12-AH,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/12?oldid=3614628",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pisidium,Pisidium,"'Sunday June 9, 1907","Junius Henderson",'1907-06-09,,"Dodds + I collected {{taxon|Pyramidula}}, {{taxon|Zonitoides}}, {{taxon|Vallonia}}, {{taxon|Pupilla}}, and {{taxon|Pisidium}} after breakfast, then shaved and started down stream at 10 a. m. Visited + photographed the upper falls in the granite rear ",,,"United States of America",US,,,,"Box Elder Creek","Box Elder Creek, Wyoming",,,,,,,,,,,,,,,,,,
JHFN2-20-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/20?oldid=3607907",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"night hawk","Chordeiles minor","'June 11, 1907","Junius Henderson",'1907-06-11,,"e {{place|Boxelder Creek|Box Elder}} and reached camp at 6 p.m. with a good load. Saw a {{taxon|Chordeiles minor|night hawk}}  in {{place|Wyoming}}. Jackson and Crawford arrived and camped at {{place|Box Elder P.O.}} Dodds and I called in the evening",,,"United States of America",US,,,,"Box Elder","Boxelder Creek",,,,,,,,,,,,,,,,,,
JHFN2-21-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/21?oldid=3614634",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,brachiopod,brachiopod,"'June 12, 1907","Junius Henderson",'1907-06-11,,"of Lyons escarpment  in form of boulders and in one ledge in place, where Dodds and Jackson obtained one {{taxon|brachiopod}}. It has more of a reddish ting than further north. Just below  junction  of {{place|Box Elder Creek|N and S Box Elder}} is a",,,"United States of America",US,,,,"Box Elder falls","Box Elder Falls, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-22-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/22?oldid=3607912",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,brachiopods,brachiopods,"'June 12, 1907","Junius Henderson",'1907-06-11,,"erate resting on granite and at the very contact, with an east slope, found a piece of chert containing {{taxon|brachiopods}}. Further south on the east side of the valley, up on the escarpment we found the crinoidal limestone in Fountain conglomerat",,,"United States of America",US,,,,"Box Elder","Box Elder",,,,,,,,,,,,,,,,,,
JHFN2-23-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/23?oldid=3607916",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,brachiopods,brachiopods,"'June 12, 1907","Junius Henderson",'1907-06-11,,"ing}} to the place where the strike turns westward  toward {{place|Red Mt., Colorado|Red Mt.}}, finding {{taxon|brachiopods}} frequently most of the way. Also traced the lower

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 2.pdf/24|uri",,,"United States of America",US,,,,"Red Mt.","Red Mt., Colorado",,,,,,,,,,,,,,,,,,
JHFN2-24-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/24?oldid=3614635",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"red tailed hawk","Buteo jamaicensis","'June 12, 1907","Junius Henderson",'1907-06-11,,"{place|Box Elder Creek, Colorado|Box Elder}}. Saw 2 {taxon|Buteo|buzzards}} and 1 {{taxon|Buteo jamaicensis|red tailed hawk}} at junction of  {{place|Box Elder Creek, Colorado|N and S Box Elder}}.

",,,"United States of America",US,,,,"Box Elder","Box Elder Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-26-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/26?oldid=3614636",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,brachiopods,brachiopods,"'June 14/07","Junius Henderson",'1907-06-14,,"in morning and in narrow part, west of bridge, in limestone at top of next to top limestone bench found {{taxon|brachiopods}} of carboniferous type. In a much lower horizon where

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 2.pdf/27|",,,"United States of America",US,,,,"Owl Canyon","Owl Creek Canyon, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-29-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/29?oldid=3607929",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Inoceramus deformis","Inoceramus deformis","'June 14/07","Junius Henderson",'1907-06-14,," Found the basal limestone not so massive as at {{place|Boulder, Colorado|Boulder}}, containing {{taxon|Inoceramus deformis}}, {{taxon|Ostrea congesta}} and an {{taxon|Ostrea}} and an {{taxon|Inoceramus}} new to me. It is underlaid by 3 or 4 ft. of s",,,"United States of America",US,,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-29-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/29?oldid=3607929",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Ostrea congesta","Ostrea congesta","'June 14/07","Junius Henderson",'1907-06-14,,"not so massive as at {{place|Boulder, Colorado|Boulder}}, containing {{taxon|Inoceramus deformis}}, {{taxon|Ostrea congesta}} and an {{taxon|Ostrea}} and an {{taxon|Inoceramus}} new to me. It is underlaid by 3 or 4 ft. of sandstone, below which is th",,,"United States of America",US,,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-29-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/29?oldid=3607929",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Ostrea,Ostrea,"'June 14/07","Junius Henderson",'1907-06-14,,"lace|Boulder, Colorado|Boulder}}, containing {{taxon|Inoceramus deformis}}, {{taxon|Ostrea congesta}} and an {{taxon|Ostrea}} and an {{taxon|Inoceramus}} new to me. It is underlaid by 3 or 4 ft. of sandstone, below which is the Benton shale. The Niob",,,"United States of America",US,,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-29-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/29?oldid=3607929",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Inoceramus,Inoceramus,"'June 14/07","Junius Henderson",'1907-06-14,,"er}}, containing {{taxon|Inoceramus deformis}}, {{taxon|Ostrea congesta}} and an {{taxon|Ostrea}} and an {{taxon|Inoceramus}} new to me. It is underlaid by 3 or 4 ft. of sandstone, below which is the Benton shale. The Niobrara here divides into two h",,,"United States of America",US,,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-29-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/29?oldid=3607929",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Ostrea congesta","Ostrea congesta","'June 14/07","Junius Henderson",'1907-06-14,,"vides into two high ridges with a minor one and another still lower in between. In the latter 3 are {{taxon|Ostrea congesta}} on an unknown large 

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 2.pdf/30|uri=http://en.wikisource.org/wik",,,"United States of America",US,,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-30-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/30?oldid=3607935",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Inoceramus,Inoceramus,"'June 14/07","Junius Henderson",'1907-06-14,,"p://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/30?oldid=3607935}}

flat {{taxon|Inoceramus}} as further south. 
	At camp the upper Lyons passes by transition from limestones and calcareous red, pink and gray sandstone",,,"United States of America",US,,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-31-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/31?oldid=3607937",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,brachiopods,brachiopods,"'June 14/07","Junius Henderson",'1907-06-14,," crinoidal
-Limestone, gray, massive, very hard, strong ridge maker, first real ridge maker, containing {{taxon|brachiopods}}  15 ft.
-Sandstone, pink, medium grained, thin and cross bedded, like Lyons  20 ft.
-Limestone, massive, gray, very hard 

{",,,"United States of America",US,,,,"Owl Canyon","Owl Creek Canyon, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-35-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/35?oldid=3614640",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Lymnaea palustris","Lymnaea palustris","'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"n the lake we collected leaches, crustacea, water beetles, frogs etc. and the following mollusca:
{{taxon|Lymnaea palustris}}
{{taxon|Calyculina|Calyculina sp.}}
{{taxon|Planorbis|Planorbis exacuous (sic)}}


	In the {{taxon|Populus tremuloides|quaki",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-35-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/35?oldid=3614640",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Calyculina sp.",Calyculina,"'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"stacea, water beetles, frogs etc. and the following mollusca:
{{taxon|Lymnaea palustris}}
{{taxon|Calyculina|Calyculina sp.}}
{{taxon|Planorbis|Planorbis exacuous (sic)}}


	In the {{taxon|Populus tremuloides|quaking aspen}} groves and {{taxon|Salix|",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-35-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/35?oldid=3614640",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Planorbis exacuous (sic)",Planorbis,"'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"lowing mollusca:
{{taxon|Lymnaea palustris}}
{{taxon|Calyculina|Calyculina sp.}}
{{taxon|Planorbis|Planorbis exacuous (sic)}}


	In the {{taxon|Populus tremuloides|quaking aspen}} groves and {{taxon|Salix|willows}} along the divide we collected the f",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-35-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/35?oldid=3614640",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"quaking aspen","Populus tremuloides","'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"alyculina|Calyculina sp.}}
{{taxon|Planorbis|Planorbis exacuous (sic)}}


	In the {{taxon|Populus tremuloides|quaking aspen}} groves and {{taxon|Salix|willows}} along the divide we collected the following mollusca:

{{taxon|Pyramidula cronkhitei anth",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-35-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/35?oldid=3614640",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,willows,Salix,"'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"Planorbis|Planorbis exacuous (sic)}}


	In the {{taxon|Populus tremuloides|quaking aspen}} groves and {{taxon|Salix|willows}} along the divide we collected the following mollusca:

{{taxon|Pyramidula cronkhitei anthonyi}}  - common
{{taxon|Vallonia c",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-35-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/35?oldid=3614640",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Pyramidula cronkhitei anthonyi","Pyramidula cronkhitei anthonyi","'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"s and {{taxon|Salix|willows}} along the divide we collected the following mollusca:

{{taxon|Pyramidula cronkhitei anthonyi}}  - common
{{taxon|Vallonia cyclophorella}}- scarce, only found at Pine Glade School
{{taxon|Succinea|Succinea cf. avara}} ? ",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-35-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/35?oldid=3614640",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Vallonia cyclophorella","Vallonia cyclophorella","'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"ide we collected the following mollusca:

{{taxon|Pyramidula cronkhitei anthonyi}}  - common
{{taxon|Vallonia cyclophorella}}- scarce, only found at Pine Glade School
{{taxon|Succinea|Succinea cf. avara}} ? a few
{{taxon|Vitrina alaskana}} common
{{t",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-35-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/35?oldid=3614640",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Succinea cf. avara",Succinea,"'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"i}}  - common
{{taxon|Vallonia cyclophorella}}- scarce, only found at Pine Glade School
{{taxon|Succinea|Succinea cf. avara}} ? a few
{{taxon|Vitrina alaskana}} common
{{taxon|Zonitoides arboreus}} common

{{#from|title=Page:Field Notes of Junius Hen",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
JHFN2-35-I,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_2.pdf/35?oldid=3614640",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Vitrina alaskana","Vitrina alaskana","'Aug. 22, 1907","Junius Henderson",'1907-08-22,,"ophorella}}- scarce, only found at Pine Glade School
{{taxon|Succinea|Succinea cf. avara}} ? a few
{{taxon|Vitrina alaskana}} common
{{taxon|Zonitoides arboreus}} common

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 2.pdf/36|uri=http:",,,"United States of America",US,,,,Magnolia,"Magnolia, Colorado",,,,,,,,,,,,,,,,,,
