catalogNumber,dc:modified,basisOfRecord,institutionCode,collectionCode,associatedMedia,fieldNotes,scientificName,vernacularName,ScrapedName,AnnotatorName,VerbatimDate,identifiedBy,dateIdentified,associatedReferences,dataGeneralizations,identificationRemarks,occurenceRemarks,country,countryCode,stateProvince,county,locality,verbatimLocality,AnnotatorLocality,ScrapeGoatField,"decimal latitude","decimal longitude",geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,Kingdom,Phylum,Class,Order,Family,Genus,Species,EventDate,Day,Month,Year
JHFN1-12-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/12?oldid=3575107",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Limnaea,Limnaea,"'Aug. 3","Junius Henderson",'1905-08-03,,"w the dam, were great numbers of {{taxon|Limnaea}}, alive, mingled with dead shells of a large {{tax",,,"United States of America",US,Colorado,,,"Twin Creek","Twin Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-12-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/12?oldid=3575107",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Physa,Physa,"'Aug. 3","Junius Henderson",'1905-08-03,,"ingled with dead shells of a large {{taxon|Physa}}, but I could find none of the live Physas. The la",,,"United States of America",US,Colorado,,,"Twin Creek","Twin Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-14-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/14?oldid=3614106",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,kingfisher,kingfisher,"'Aug. 3","Junius Henderson",'1905-08-03,,"unk in the lake beds. 

Saw a {{taxon|kingfisher}}. Daniel Nevitt, the hotel keeper says the shaft a",,,"United States of America",US,Colorado,,,"South Platte River","South Platte River",,,,,,,,,,,,,,,,,,
JHFN1-14-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/14?oldid=3614106",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,bat,bat,"'Aug. 3","Junius Henderson",'1905-08-03,,"e is generally not so muddy. 

Saw a {{taxon|bat}} last night and another this evening.

",,,"United States of America",US,Colorado,,,"South Platte River","South Platte River",,,,,,,,,,,,,,,,,,
JHFN1-15-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/15?oldid=3575004",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"redwing blackbird","Agelaius phoeniceus","'Aug. 4","Junius Henderson",'1905-08-04,,"le {{taxon|Agelaius phoeniceus|redwing blackbird}} passed the hotel before we started-the first we h",,,"United States of America",US,Colorado,,,"South Platte River","South Platte River",,,,,,,,,,,,,,,,,,
JHFN1-15-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/15?oldid=3575004",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Brewers blackbird","Euphagus cyanocephalus","'Aug. 4","Junius Henderson",'1905-08-04,,"{{taxon|Euphagus cyanocephalus|Brewers blackbird}} is quite common. 

Heard a {{taxon|chickadee}}, b",,,"United States of America",US,Colorado,,,"South Platte River","South Platte River",,,,,,,,,,,,,,,,,,
JHFN1-15-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/15?oldid=3575004",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,chickadee,chickadee,"'Aug. 4","Junius Henderson",'1905-08-04,,"d}} is quite common. 

Heard a {{taxon|chickadee}}, but too far away to determine the species. 

	We",,,"United States of America",US,Colorado,,,"South Platte River","South Platte River",,,,,,,,,,,,,,,,,,
JHFN1-16-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/16?oldid=3575113",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,insect,insect,"'Aug. 4","Junius Henderson",'1905-08-04,,"pick and shovel, but found only 4 {{taxon|insect}}s, though about 200  good fossil leaves, some of t",,,"United States of America",US,Colorado,,,"South Platte River","South Platte River",,,,,,,,,,,,,,,,,,
JHFN1-17-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/17?oldid=3614107",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"sparrow hawk","sparrow hawk","'Aug 5","Junius Henderson",'1905-08-05,," safely predicted. 

	Saw a {{taxon|sparrow hawk}}.

{{#from|title=Page:Field Notes of Junius Hender",,,"United States of America",US,Colorado,,,"South Platte River","South Platte River",,,,,,,,,,,,,,,,,,
JHFN1-20-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/20?oldid=3614109",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"night hawks",nighthawk,"'Aug 6","Junius Henderson",'1905-08-06,," any dip before. 2 {{taxon|nighthawk|night hawks}} very tame, apparently nesting, as they circled ov",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-20-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/20?oldid=3614109",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,insect,insect,"'Aug 7","Junius Henderson",'1905-08-07,,"t got nearly 100 leaves and a few {{taxon|insect}}s. We closed our collecting at 1:30 p.m. and broug",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-21-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/21?oldid=3614110",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"mourning doves","Zenaida macroura","'Aug 7","Junius Henderson",'1905-08-07,," SW. Saw {{taxon|Zenaida macroura|mourning doves}} and {{taxon|Troglodytes aedon|house wrens}}. Got ",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-21-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/21?oldid=3614110",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"house wrens","Troglodytes aedon","'Aug 7","Junius Henderson",'1905-08-07,,"oves}} and {{taxon|Troglodytes aedon|house wrens}}. Got specimens packed in 4 wooden boxes. 

	Went ",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-21-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/21?oldid=3614110",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Robins,"Turdus migratorius","'Aug 8","Junius Henderson",'1905-08-08,,"ly done. 

Saw {{taxon|Turdus migratorius|Robins}} yesterday and today and a {{taxon|meadowlark|mead",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-21-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/21?oldid=3614110",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"meadow lark",meadowlark,"'Aug 8","Junius Henderson",'1905-08-08,,"y and today and a {{taxon|meadowlark|meadow lark}} Sunday evening. 

{{#from|title=Page:Field Notes ",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-22-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/22?oldid=3604840",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"grayheaded juncos","Junco hyemalis caniceps","'Aug 8","Junius Henderson",'1905-08-08,,"{taxon|Junco hyemalis caniceps|grayheaded juncos}}. Just before reaching Divide  we saw what appeare",,,"United States of America",US,Colorado,,,"Crystal Mt.","Crystal Peak, Teller, CO",,,,,,,,,,,,,,,,,,
JHFN1-27-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/27?oldid=3614536",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,phoebe,"Sayornis phoebe","''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"t and warm. Saw a {{taxon|Sayornis phoebe|phoebe}} in back yard before starting. 
	H. F. Watts, F. G",,,"United States of America",US,Colorado,,,"Silver Lake","Silver Lake",,,,,,,,,,,,,,,,,,
JHFN1-27-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/27?oldid=3614536",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Pisidium abditum",Pisidium,"''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"ollected a few {{taxon|Pisidium|Pisidium abditum}} (No.1) in the brook. Then started up the hill. Be",,,"United States of America",US,Colorado,,,"Silver Lake","Silver Lake",,,,,,,,,,,,,,,,,,
JHFN1-29-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Brewer Sparrow","Spizella breweri","''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"ing up a {{taxon|Spizella breweri|Brewer Sparrow}} as I write these notes by a campfire preparatory ",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"long crested jay","Cyanocitta stelleri","''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"e a {{taxon|Cyanocitta stelleri|long crested jay}}, {{taxon|Nucifraga columbiana|Clark Crows}}, {{ta",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Clark Crows","Nucifraga columbiana","''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,," jay}}, {{taxon|Nucifraga columbiana|Clark Crows}}, {{taxon|Perisoreus canadensis|Rocky Mt. jays}}, ",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Rocky Mt. jays","Perisoreus canadensis","''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"}}, {{taxon|Perisoreus canadensis|Rocky Mt. jays}}, {{taxon|Poecile|chickadees}}, {{taxon|Junco|junc",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,chickadees,Poecile,"''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"sis|Rocky Mt. jays}}, {{taxon|Poecile|chickadees}}, {{taxon|Junco|juncos}}, {{taxon|Sialia currucoid",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,juncos,Junco,"''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"taxon|Poecile|chickadees}}, {{taxon|Junco|juncos}}, {{taxon|Sialia currucoides|Mt. Bluebirds}}. Siev",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Mt. Bluebirds","Sialia currucoides","''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"ncos}}, {{taxon|Sialia currucoides|Mt. Bluebirds}}. Sievert saw a {{taxon|Colaptes|flicker}}. Watts ",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-29-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/29?oldid=3614537",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,flicker,Colaptes,"''''Aug. 29, 1905'''","Junius Henderson",'1905-08-29,,"ebirds}}. Sievert saw a {{taxon|Colaptes|flicker}}. Watts is to sleep on his cot in the supply tent ",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-32-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/32?oldid=3581958",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"mountain sheep","mountain sheep","'Aug. 30 –05","Junius Henderson",'1905-08-30,,"umber. Frank found a good {{taxon|mountain sheep}} head in the moraine at a point opposite {{place|T",,,"United States of America",US,Colorado,,,glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-33-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Clark’s Crow","Nucifraga columbiana","'Aug. 30 –05","Junius Henderson",'1905-08-30,," today {{taxon|Nucifraga columbiana|Clark’s Crow}} and {{taxon|Cyanocitta stelleri|Rocky Mt jay}}, {",,,"United States of America",US,Colorado,,,"The Saddle","The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Rocky Mt jay","Cyanocitta stelleri","'Aug. 30 –05","Junius Henderson",'1905-08-30,,"w}} and {{taxon|Cyanocitta stelleri|Rocky Mt jay}}, {{taxon|chickadee|chickadees}} and {{taxon|junco",,,"United States of America",US,Colorado,,,"The Saddle","The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,chickadees,chickadee,"'Aug. 30 –05","Junius Henderson",'1905-08-30,,"eri|Rocky Mt jay}}, {{taxon|chickadee|chickadees}} and {{taxon|junco|juncos}} common up to {{place|H",,,"United States of America",US,Colorado,,,"The Saddle","The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,juncos,junco,"'Aug. 30 –05","Junius Henderson",'1905-08-30,,"|chickadee|chickadees}} and {{taxon|junco|juncos}} common up to {{place|High Fall, Colorado|High Fal",,,"United States of America",US,Colorado,,,"The Saddle","The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,pipits,Anthus,"'Aug. 30 –05","Junius Henderson",'1905-08-30,,"o|High Fall}}. Above there {{taxon|Anthus|pipits}} common, especially on  glacier. At {{place|The Sa",,,"United States of America",US,Colorado,,,"High Fall","High Fall, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Leucostictes,Leucostictes,"'Aug. 30 –05","Junius Henderson",'1905-08-30,," Saddle, Colorado|Saddle}}, {{taxon|Leucostictes}} (brown capped). Several undetermined {{taxon|hawk",,,"United States of America",US,Colorado,,,Saddle,"The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,hawks,hawk,"'Aug. 30 –05","Junius Henderson",'1905-08-30,,"capped). Several undetermined {{taxon|hawk|hawks}} in the gulch. {{taxon|Ochotona princeps|Pikas}} a",,,"United States of America",US,Colorado,,,Saddle,"The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-33-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/33?oldid=3614539",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pikas,"Ochotona princeps","'Aug. 30 –05","Junius Henderson",'1905-08-30,,"}} in the gulch. {{taxon|Ochotona princeps|Pikas}} abundant from {{place|Goose Lake, Colorado|Goose ",,,"United States of America",US,Colorado,,,Saddle,"The Saddle, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-34-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,myxomicetes,myxomycete,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"tts started after {{taxon|myxomycete|myxomicetes}} [sic]. Collected {{taxon|Caddis}} larva & cases N",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Caddis,Caddis,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"te|myxomicetes}} [sic]. Collected {{taxon|Caddis}} larva & cases No. 3  on rocks not well attached, ",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"water beetle","water beetle","'Aug. 31 –05","Junius Henderson",'1905-08-31,,"ly attached to rocks. No. 6 {{taxon|water beetle}}. No. 7 sticks with something on. No. 8 smooth, la",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,caddis,caddis,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"something on. No. 8 smooth, large {{taxon|caddis}} case of sand found in sand at bottom of lake. No.",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Caddis,Caddis,"'Aug. 31 –05","Junius Henderson",'1905-08-31,," in sand at bottom of lake. No. 9 {{taxon|Caddis}} cases of sand at bottom of water unattached. No. ",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,spruce,Picea,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"d its skin. Watts climbed a {{taxon|Picea|spruce}} tree and cut off its top for a big witche's{{sic}",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,chickadee,chickadee,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"{{sic}} broom. Got long tailed {{taxon|chickadee}} and {{taxon|mountain chickadee}}, the latter with",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"mountain chickadee","mountain chickadee","'Aug. 31 –05","Junius Henderson",'1905-08-31,,"taxon|chickadee}} and {{taxon|mountain chickadee}}, the latter with the first shot from the Gale gun",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-I,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,willow,Salix,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"Collected insect galls from {{taxon|Salix|willow}} and

{{#from|title=Page:Field Notes of Junius Hen",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-35-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/35?oldid=3614541",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,huckleberry,Gaylussacia,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"oldid=3614541}}

{{taxon|Gaylussacia|huckleberry}}, and fungus on {{taxon|Betula|birch}}. At camp th",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-35-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/35?oldid=3614541",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,birch,Betula,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"uckleberry}}, and fungus on {{taxon|Betula|birch}}. At camp there are 6 ridges, parallel, within 100",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-36-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/36?oldid=3581012",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,pipits,pipit,"'September 1, 1905","Junius Henderson",'1905-09-01,,"h at 11 a.m., collected two {{taxon|pipit|pipits}}, some plants and a heavy load of garnetiferous gr",,,"United States of America",US,Colorado,,,"North Lake","North Lake",,,,,,,,,,,,,,,,,,
JHFN1-37-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/37?oldid=3614543",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pisidium,Pisidium,"'September 1, 1905","Junius Henderson",'1905-09-01,,"ier. Found one fair sized empty {{taxon|Pisidium}} shell and at the same place an empty land snail s",,,"United States of America",US,Colorado,,,"North Lake","North Lake",,,,,,,,,,,,,,,,,,
JHFN1-37-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/37?oldid=3614543",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,juncos,junco,"'September 1, 1905","Junius Henderson",'1905-09-01,,"er up gulch and we both saw {{taxon|junco|juncos}}, ({{taxon|warbler|warblers}} unidentified) and a ",,,"United States of America",US,Colorado,,,"North Lake","North Lake",,,,,,,,,,,,,,,,,,
