catalogNumber,dc:modified,basisOfRecord,institutionCode,collectionCode,associatedMedia,fieldNotes,scientificName,vernacularName,ScrapedName,AnnotatorName,VerbatimDate,identifiedBy,dateIdentified,associatedReferences,dataGeneralizations,identificationRemarks,occurenceRemarks,country,countryCode,stateProvince,county,locality,verbatimLocality,AnnotatorLocality,ScrapeGoatField,"decimal latitude","decimal longitude",geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,Kingdom,Phylum,Class,Order,Family,Genus,Species,EventDate,Day,Month,Year
JHFN3-34-J,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/34?oldid=3626987",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Black phoebe","Sayornis nigricans","'July 13/09","Junius Henderson",'1909-07-12,,"ifornia shrike}} common
{{taxon|Euphagus cyanocephalus|Brewer blackbird}}  abundant
{{taxon|Sayornis nigricans|Black phoebe}}  one
{{taxon|Carpodacus mexicanus|House finch}}  common
{{taxon|Buteo|Buzzard}}  common
{{taxon|Charadrius vociferus|Killdee",,,"United States of America",US,Utah,,,Ontario,"Ontario, California",,,,,,,,,,,,,,,,,,
JHFN3-34-K,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/34?oldid=3626987",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"House finch","Carpodacus mexicanus","'July 13/09","Junius Henderson",'1909-07-12,,"phalus|Brewer blackbird}}  abundant
{{taxon|Sayornis nigricans|Black phoebe}}  one
{{taxon|Carpodacus mexicanus|House finch}}  common
{{taxon|Buteo|Buzzard}}  common
{{taxon|Charadrius vociferus|Killdeer}}  common
{{taxon|Zenaida macroura|Dove}}  Com",,,"United States of America",US,Utah,,,Ontario,"Ontario, California",,,,,,,,,,,,,,,,,,
JHFN3-34-L,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/34?oldid=3626987",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Buzzard,Buteo,"'July 13/09","Junius Henderson",'1909-07-12,,"ant
{{taxon|Sayornis nigricans|Black phoebe}}  one
{{taxon|Carpodacus mexicanus|House finch}}  common
{{taxon|Buteo|Buzzard}}  common
{{taxon|Charadrius vociferus|Killdeer}}  common
{{taxon|Zenaida macroura|Dove}}  Common
{{taxon|Sturnella|Meadowlark",,,"United States of America",US,Utah,,,Ontario,"Ontario, California",,,,,,,,,,,,,,,,,,
JHFN3-34-M,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/34?oldid=3626987",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Killdeer,"Charadrius vociferus","'July 13/09","Junius Henderson",'1909-07-12,,"ne
{{taxon|Carpodacus mexicanus|House finch}}  common
{{taxon|Buteo|Buzzard}}  common
{{taxon|Charadrius vociferus|Killdeer}}  common
{{taxon|Zenaida macroura|Dove}}  Common
{{taxon|Sturnella|Meadowlark}}  abundant
{{taxon|Petrochelidon pyrrhonota|Cl",,,"United States of America",US,Utah,,,Ontario,"Ontario, California",,,,,,,,,,,,,,,,,,
JHFN3-34-N,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/34?oldid=3626987",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Dove,"Zenaida macroura","'July 13/09","Junius Henderson",'1909-07-12,,"nch}}  common
{{taxon|Buteo|Buzzard}}  common
{{taxon|Charadrius vociferus|Killdeer}}  common
{{taxon|Zenaida macroura|Dove}}  Common
{{taxon|Sturnella|Meadowlark}}  abundant
{{taxon|Petrochelidon pyrrhonota|Cliff swallow}}  abundant

Collected 3443 ",,,"United States of America",US,Utah,,,Ontario,"Ontario, California",,,,,,,,,,,,,,,,,,
JHFN3-34-O,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/34?oldid=3626987",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Meadowlark,Sturnella,"'July 13/09","Junius Henderson",'1909-07-12,,"common
{{taxon|Charadrius vociferus|Killdeer}}  common
{{taxon|Zenaida macroura|Dove}}  Common
{{taxon|Sturnella|Meadowlark}}  abundant
{{taxon|Petrochelidon pyrrhonota|Cliff swallow}}  abundant

Collected 3443 specimens at {{place|Deadman's Island, ",,,"United States of America",US,Utah,,,Ontario,"Ontario, California",,,,,,,,,,,,,,,,,,
JHFN3-34-P,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/34?oldid=3626987",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Cliff swallow","Petrochelidon pyrrhonota","'July 13/09","Junius Henderson",'1909-07-12,,"xon|Zenaida macroura|Dove}}  Common
{{taxon|Sturnella|Meadowlark}}  abundant
{{taxon|Petrochelidon pyrrhonota|Cliff swallow}}  abundant

Collected 3443 specimens at {{place|Deadman's Island, California|Deadman Isl.}} And {{place|Ontario, California|O",,,"United States of America",US,Utah,,,Ontario,"Ontario, California",,,,,,,,,,,,,,,,,,
JHFN3-35-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/35?oldid=3626939",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Tagelus,Tagelus,"'July 13/09","Junius Henderson",'1909-07-12,,"ie and I went east on beach and collected 470 fossils from base of cliff and also from half way to top. The {{taxon|Tagelus}} all came from upper horizon, also collected 10 recent shells. Total collections to date 11,318.

",,,"United States of America",US,Utah,,,Boulder,"Boulder, California",,,,,,,,,,,,,,,,,,
JHFN3-42-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/42?oldid=3626822",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Lincoln sparrows","Melospiza lincolnii","'July 25, 1909","Junius Henderson",'1909-07-25,,"o|South Boulder Creek}}. Down creek in forenoon we saw white crowned sparrows, {{taxon|Melospiza lincolnii|Lincoln sparrows}} and {{taxon|Euphagus cyanocephalus|Brewer blackbirds}}, besides a small bird which looked much like a {{taxon|Spizella passe",,,"United States of America",US,Colo,,,"South Boulder Creek","South Boulder Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-42-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/42?oldid=3626822",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Brewer blackbirds","Euphagus cyanocephalus","'July 25, 1909","Junius Henderson",'1909-07-25,,"white crowned sparrows, {{taxon|Melospiza lincolnii|Lincoln sparrows}} and {{taxon|Euphagus cyanocephalus|Brewer blackbirds}}, besides a small bird which looked much like a {{taxon|Spizella passerina|chipping sparrow}}. In afternoon, Robbins, Prosser",,,"United States of America",US,Colo,,,"South Boulder Creek","South Boulder Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-42-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/42?oldid=3626822",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"chipping sparrow","Spizella passerina","'July 25, 1909","Junius Henderson",'1909-07-25,,"yanocephalus|Brewer blackbirds}}, besides a small bird which looked much like a {{taxon|Spizella passerina|chipping sparrow}}. In afternoon, Robbins, Prosser and I went up stream and collected several species of {{taxon|Gastropoda|snails}} under {{ta",,,"United States of America",US,Colo,,,"South Boulder Creek","South Boulder Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-42-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/42?oldid=3626822",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,snails,Gastropoda,"'July 25, 1909","Junius Henderson",'1909-07-25,,"g sparrow}}. In afternoon, Robbins, Prosser and I went up stream and collected several species of {{taxon|Gastropoda|snails}} under {{taxon|Populus|aspens}}. In evening I identified and labelled the birds collected by Robbins.

",,,"United States of America",US,Colo,,,"South Boulder Creek","South Boulder Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-42-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/42?oldid=3626822",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,aspens,Populus,"'July 25, 1909","Junius Henderson",'1909-07-25,,"ins, Prosser and I went up stream and collected several species of {{taxon|Gastropoda|snails}} under {{taxon|Populus|aspens}}. In evening I identified and labelled the birds collected by Robbins.

",,,"United States of America",US,Colo,,,"South Boulder Creek","South Boulder Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"White crowned sparrows","Zonotrichia leucophrys","'July 26, 1909","Junius Henderson",'1909-07-26,,"nd where the gulch narrows below {{place|Tolland, Colorado|Tolland}}. {{taxon|Zonotrichia leucophrys|White crowned sparrows}}, {{taxon|Trochilidae|hummingbirds}} and {{taxon|Corvidae|magpies}} common. A few {{taxon|Poecile|chickadees}}. One {{taxon|J",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,hummingbirds,Trochilidae,"'July 26, 1909","Junius Henderson",'1909-07-26,,"lace|Tolland, Colorado|Tolland}}. {{taxon|Zonotrichia leucophrys|White crowned sparrows}}, {{taxon|Trochilidae|hummingbirds}} and {{taxon|Corvidae|magpies}} common. A few {{taxon|Poecile|chickadees}}. One {{taxon|Junco hyemalis caniceps|grayheaded ju",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,magpies,Corvidae,"'July 26, 1909","Junius Henderson",'1909-07-26,,"}. {{taxon|Zonotrichia leucophrys|White crowned sparrows}}, {{taxon|Trochilidae|hummingbirds}} and {{taxon|Corvidae|magpies}} common. A few {{taxon|Poecile|chickadees}}. One {{taxon|Junco hyemalis caniceps|grayheaded junco}} at {{place|Rollinsville, ",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,chickadees,Poecile,"'July 26, 1909","Junius Henderson",'1909-07-26,,"wned sparrows}}, {{taxon|Trochilidae|hummingbirds}} and {{taxon|Corvidae|magpies}} common. A few {{taxon|Poecile|chickadees}}. One {{taxon|Junco hyemalis caniceps|grayheaded junco}} at {{place|Rollinsville, Colorado|Rollinsville Station}}. A few {{ta",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"grayheaded junco","Junco hyemalis caniceps","'July 26, 1909","Junius Henderson",'1909-07-26,,"{{taxon|Corvidae|magpies}} common. A few {{taxon|Poecile|chickadees}}. One {{taxon|Junco hyemalis caniceps|grayheaded junco}} at {{place|Rollinsville, Colorado|Rollinsville Station}}. A few {{taxon|Hirundo rustica|barn swallows}} and numbers of {{tax",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"barn swallows","Hirundo rustica","'July 26, 1909","Junius Henderson",'1909-07-26,,"ps|grayheaded junco}} at {{place|Rollinsville, Colorado|Rollinsville Station}}. A few {{taxon|Hirundo rustica|barn swallows}} and numbers of {{taxon|Euphagus cyanocephalus|Brewer blackbirds}}. At 2 p.m. I lectured at the {{place|Rocky Mountain Biolog",,,"United States of America",US,Colo,,,"Rollinsville Station","Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Brewer blackbirds","Euphagus cyanocephalus","'July 26, 1909","Junius Henderson",'1909-07-26,,"le Station}}. A few {{taxon|Hirundo rustica|barn swallows}} and numbers of {{taxon|Euphagus cyanocephalus|Brewer blackbirds}}. At 2 p.m. I lectured at the {{place|Rocky Mountain Biological Laboratory|mountain laboratory}} on ""birds and their relation",,,"United States of America",US,Colo,,,"Rollinsville Station","Rollinsville, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,leeches,Annelidae,"'July 27, 1909","Junius Henderson",'1909-07-27,,"ds to the west over the range, soon breaking up. Spent most of forenoon packing up, but collected {{taxon|Annelidae|leeches}}, {{taxon|Crustacea|Crustacea}} and {{taxon|water beetles}} for half an hour 

{{#from|title=Page:Field Notes of Junius Hende",,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-I,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Crustacea,Crustacea,"'July 27, 1909","Junius Henderson",'1909-07-27,,"soon breaking up. Spent most of forenoon packing up, but collected {{taxon|Annelidae|leeches}}, {{taxon|Crustacea|Crustacea}} and {{taxon|water beetles}} for half an hour 

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 3.pdf/44|uri=htt",,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-43-J,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/43?oldid=3626867",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"water beetles","water beetles","'July 27, 1909","Junius Henderson",'1909-07-27,," of forenoon packing up, but collected {{taxon|Annelidae|leeches}}, {{taxon|Crustacea|Crustacea}} and {{taxon|water beetles}} for half an hour 

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 3.pdf/44|uri=http://en.wikisource.org/wiki/P",,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-44-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/44?oldid=3655017",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Barn swallows","Hirundo rustica","'July 27, 1909","Junius Henderson",'1909-07-27,,"ance. At 5:30 there were 15 night hawks hovering over the meadow. At 6 p.m. saw none. {{taxon|Hirundo rustica|Barn swallows}} abundant, violet green less so. At 7 p.m. I lectured at the laboratory on ""Glaciers of Colorado, existing and extinct"".

",,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-44-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/44?oldid=3655017",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pisidia,Pisidia,"'July 28, 1909","Junius Henderson",'1909-07-28,,"I and Mr. And Mrs. Pennoc and Miss Wollman. Came down gulch on foot. In pond at 10,500 ft collected {{taxon|Pisidia|Pisidia}} and water beetles. On way back

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 3.pdf/45|uri=http://en.wikisour",,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-45-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/45?oldid=3655039",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"hermit thrushes","Catharus guttatus","'July 28, 1909","Junius Henderson",'1909-07-28,,"ki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/45?oldid=3655039}}

saw 3 {{taxon|Catharus guttatus|hermit thrushes}}, one young. At Newcomb, 9300 ft., saw 2 {{taxon|Colaptes auratus|red shafted flicker}} and a {{taxon|western robin}}. At rai",,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-45-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/45?oldid=3655039",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"red shafted flicker","Colaptes auratus","'July 28, 1909","Junius Henderson",'1909-07-28,,"on|Catharus guttatus|hermit thrushes}}, one young. At Newcomb, 9300 ft., saw 2 {{taxon|Colaptes auratus|red shafted flicker}} and a {{taxon|western robin}}. At railroad bridge  saw a {{taxon|Chordeilinae|night hawk}} at 4:30 flying very high. The cou",,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-45-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/45?oldid=3655039",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"western robin","western robin","'July 28, 1909","Junius Henderson",'1909-07-28,,"rushes}}, one young. At Newcomb, 9300 ft., saw 2 {{taxon|Colaptes auratus|red shafted flicker}} and a {{taxon|western robin}}. At railroad bridge  saw a {{taxon|Chordeilinae|night hawk}} at 4:30 flying very high. The country traversed today is heavil",,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-45-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/45?oldid=3655039",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"night hawk",Chordeilinae,"'July 28, 1909","Junius Henderson",'1909-07-28,,"ptes auratus|red shafted flicker}} and a {{taxon|western robin}}. At railroad bridge  saw a {{taxon|Chordeilinae|night hawk}} at 4:30 flying very high. The country traversed today is heavily glaciated. The Forest lake and the two above it and many ot",,,"United States of America",US,Colo,,,"Tolland, Colo.","Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Red shafted flicker","Colaptes auratus","'July 28, 1909","Junius Henderson",'1909-07-28,,"ial erosion. The bird fauna as I have noticed it of this region is as follows:
{{taxon|Colaptes auratus|Red shafted flicker}}<br />
{{taxon|Euphagus cyanocephalus|Brewer blackbird}}<br />
{{taxon|Sphyrapicus nuchalis|Red naped sapsucker}}<br />
{{tax",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Brewer blackbird","Euphagus cyanocephalus","'July 28, 1909","Junius Henderson",'1909-07-28,," region is as follows:
{{taxon|Colaptes auratus|Red shafted flicker}}<br />
{{taxon|Euphagus cyanocephalus|Brewer blackbird}}<br />
{{taxon|Sphyrapicus nuchalis|Red naped sapsucker}}<br />
{{taxon|Hirundo rustica|Barn swallow}}<br />
{{taxon|Tachycin",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Red naped sapsucker","Sphyrapicus nuchalis","'July 28, 1909","Junius Henderson",'1909-07-28,,"ed flicker}}<br />
{{taxon|Euphagus cyanocephalus|Brewer blackbird}}<br />
{{taxon|Sphyrapicus nuchalis|Red naped sapsucker}}<br />
{{taxon|Hirundo rustica|Barn swallow}}<br />
{{taxon|Tachycineta thalassiana|Violet green swallow}}<br />
{{taxon|Chor",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Barn swallow","Hirundo rustica","'July 28, 1909","Junius Henderson",'1909-07-28,,"alus|Brewer blackbird}}<br />
{{taxon|Sphyrapicus nuchalis|Red naped sapsucker}}<br />
{{taxon|Hirundo rustica|Barn swallow}}<br />
{{taxon|Tachycineta thalassiana|Violet green swallow}}<br />
{{taxon|Chordeilinae|Night hawk}}<br />
{{taxon|Agelaius ",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Violet green swallow","Tachycineta thalassiana","'July 28, 1909","Junius Henderson",'1909-07-28,,"d naped sapsucker}}<br />
{{taxon|Hirundo rustica|Barn swallow}}<br />
{{taxon|Tachycineta thalassiana|Violet green swallow}}<br />
{{taxon|Chordeilinae|Night hawk}}<br />
{{taxon|Agelaius phoeniceus|Red wing blackbird}}<br />
{{taxon|Zonotrichia leu",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Night hawk",Chordeilinae,"'July 28, 1909","Junius Henderson",'1909-07-28,,"o rustica|Barn swallow}}<br />
{{taxon|Tachycineta thalassiana|Violet green swallow}}<br />
{{taxon|Chordeilinae|Night hawk}}<br />
{{taxon|Agelaius phoeniceus|Red wing blackbird}}<br />
{{taxon|Zonotrichia leucophrys|White crown sparrow}}<br />
{{ta",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Red wing blackbird","Agelaius phoeniceus","'July 28, 1909","Junius Henderson",'1909-07-28,,"assiana|Violet green swallow}}<br />
{{taxon|Chordeilinae|Night hawk}}<br />
{{taxon|Agelaius phoeniceus|Red wing blackbird}}<br />
{{taxon|Zonotrichia leucophrys|White crown sparrow}}<br />
{{taxon|Charadrius vociferus|Killdeer}} (Robbins)<br />
{{t",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"White crown sparrow","Zonotrichia leucophrys","'July 28, 1909","Junius Henderson",'1909-07-28,,"ight hawk}}<br />
{{taxon|Agelaius phoeniceus|Red wing blackbird}}<br />
{{taxon|Zonotrichia leucophrys|White crown sparrow}}<br />
{{taxon|Charadrius vociferus|Killdeer}} (Robbins)<br />
{{taxon|Regulus satrapa|Golden crowned kinglet}}<br />
{{taxon",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
JHFN3-46-I,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_3.pdf/46?oldid=3655262",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Killdeer,"Charadrius vociferus","'July 28, 1909","Junius Henderson",'1909-07-28,,"Red wing blackbird}}<br />
{{taxon|Zonotrichia leucophrys|White crown sparrow}}<br />
{{taxon|Charadrius vociferus|Killdeer}} (Robbins)<br />
{{taxon|Regulus satrapa|Golden crowned kinglet}}<br />
{{taxon|Pinicola enucleator|Pine grosbeak}} (higher u",,,"United States of America",US,Colo,,,Tolland,"Tolland, Colorado",,,,,,,,,,,,,,,,,,
