catalogNumber,dc:modified,basisOfRecord,institutionCode,collectionCode,associatedMedia,fieldNotes,scientificName,vernacularName,ScrapedName,AnnotatorName,VerbatimDate,identifiedBy,dateIdentified,associatedReferences,dataGeneralizations,identificationRemarks,occurenceRemarks,country,countryCode,stateProvince,county,locality,verbatimLocality,AnnotatorLocality,ScrapeGoatField,"decimal latitude","decimal longitude",geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,Kingdom,Phylum,Class,Order,Family,Genus,Species,EventDate,Day,Month,Year
JHFN1-34-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Caddis,Caddis,"'Aug. 31 –05","Junius Henderson",'1905-08-31,," with something on. No. 8 smooth, large {{taxon|caddis}} case of sand found in sand at bottom of lake. No. 9 {{taxon|Caddis}} cases of sand at bottom of water unattached. No. 10 includes one which has just shed its skin. Watts climbed a {{taxon|Picea",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,spruce,Picea,"'Aug. 31 –05","Junius Henderson",'1905-08-31,," sand at bottom of water unattached. No. 10 includes one which has just shed its skin. Watts climbed a {{taxon|Picea|spruce}} tree and cut off its top for a big witche's{{sic}} broom. Got long tailed {{taxon|chickadee}} and {{taxon|mountain chickadee",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,chickadee,chickadee,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"limbed a {{taxon|Picea|spruce}} tree and cut off its top for a big witche's{{sic}} broom. Got long tailed {{taxon|chickadee}} and {{taxon|mountain chickadee}}, the latter with the first shot from the Gale gun. Collected insect galls from {{taxon|Sali",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"mountain chickadee","mountain chickadee","'Aug. 31 –05","Junius Henderson",'1905-08-31,,"ree and cut off its top for a big witche's{{sic}} broom. Got long tailed {{taxon|chickadee}} and {{taxon|mountain chickadee}}, the latter with the first shot from the Gale gun. Collected insect galls from {{taxon|Salix|willow}} and

{{#from|title=Pag",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-34-I,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/34?oldid=3604716",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,willow,Salix,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"on|mountain chickadee}}, the latter with the first shot from the Gale gun. Collected insect galls from {{taxon|Salix|willow}} and

{{#from|title=Page:Field Notes of Junius Henderson, Notebook 1.djvu/35|uri=http://en.wikisource.org/wiki/Page:Field_Not",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-35-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/35?oldid=3614541",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,huckleberry,Gaylussacia,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"kisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/35?oldid=3614541}}

{{taxon|Gaylussacia|huckleberry}}, and fungus on {{taxon|Betula|birch}}. At camp there are 6 ridges, parallel, within 100 yards running N 50˚ E, a characteris",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-35-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/35?oldid=3614541",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,birch,Betula,"'Aug. 31 –05","Junius Henderson",'1905-08-31,,"Junius_Henderson,_Notebook_1.djvu/35?oldid=3614541}}

{{taxon|Gaylussacia|huckleberry}}, and fungus on {{taxon|Betula|birch}}. At camp there are 6 ridges, parallel, within 100 yards running N 50˚ E, a characteristic of this entire country from {{plac",,,"United States of America",US,Colorado,,,Glacier,"Arapaho Glacier",,,,,,,,,,,,,,,,,,
JHFN1-36-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/36?oldid=3581012",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,pipits,pipit,"'September 1, 1905","Junius Henderson",'1905-09-01,,"ere. I went up the south fork to {{place|North Lake}} where I ate a sandwich at 11 a.m., collected two {{taxon|pipit|pipits}}, some plants and a heavy load of garnetiferous granite, hornblende rock, etc. Had the pack and my hands full, about all I co",,,"United States of America",US,Colorado,,,"North Lake","North Lake",,,,,,,,,,,,,,,,,,
JHFN1-37-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/37?oldid=3614543",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pisidium,Pisidium,"'September 1, 1905","Junius Henderson",'1905-09-01,,"e:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/37?oldid=3614543}}

glacier. Found one fair sized empty {{taxon|Pisidium}} shell and at the same place an empty land snail shell in a small stream near high fall. Markman saw a flicker up gulch and w",,,"United States of America",US,Colorado,,,"North Lake","North Lake",,,,,,,,,,,,,,,,,,
JHFN1-37-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/37?oldid=3614543",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,juncos,junco,"'September 1, 1905","Junius Henderson",'1905-09-01,,"mpty land snail shell in a small stream near high fall. Markman saw a flicker up gulch and we both saw {{taxon|junco|juncos}}, ({{taxon|warbler|warblers}} unidentified) and a {{taxon|sandpiper}} (spotted?). Markman returned at 4 p.m. having collected",,,"United States of America",US,Colorado,,,"North Lake","North Lake",,,,,,,,,,,,,,,,,,
JHFN1-37-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/37?oldid=3614543",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,warblers,warbler,"'September 1, 1905","Junius Henderson",'1905-09-01,,"all stream near high fall. Markman saw a flicker up gulch and we both saw {{taxon|junco|juncos}}, ({{taxon|warbler|warblers}} unidentified) and a {{taxon|sandpiper}} (spotted?). Markman returned at 4 p.m. having collected only a {{taxon|junco}}. A fe",,,"United States of America",US,Colorado,,,"North Lake","North Lake",,,,,,,,,,,,,,,,,,
JHFN1-37-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/37?oldid=3614543",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,sandpiper,sandpiper,"'September 1, 1905","Junius Henderson",'1905-09-01,," flicker up gulch and we both saw {{taxon|junco|juncos}}, ({{taxon|warbler|warblers}} unidentified) and a {{taxon|sandpiper}} (spotted?). Markman returned at 4 p.m. having collected only a {{taxon|junco}}. A few clouds appeared at 5 p.m. Wind has bee",,,"United States of America",US,Colorado,,,"North Lake","North Lake",,,,,,,,,,,,,,,,,,
JHFN1-37-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/37?oldid=3614543",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,junco,junco,"'September 1, 1905","Junius Henderson",'1905-09-01,,"lers}} unidentified) and a {{taxon|sandpiper}} (spotted?). Markman returned at 4 p.m. having collected only a {{taxon|junco}}. A few clouds appeared at 5 p.m. Wind has been quite variable today but for the most part easterly. Perfectly clear at bedti",,,"United States of America",US,Colorado,,,"North Lake","North Lake",,,,,,,,,,,,,,,,,,
JHFN1-37-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/37?oldid=3614543",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,raspberries,Rubus,"'Sep. 2 – 05","Junius Henderson",'1905-09-02,,"started for {{place|Silver Lake|Silver lake}} Siding at 9 a.m. to meet John Andrews, picking wild {{taxon|Rubus|raspberries}} on the way and arriving there (7 miles) at 11 a.m.. Took camp pack to carry up stuff. Train was nearly an hour late and John",,,"United States of America",US,Colorado,,,"Silver lake","Silver Lake",,,,,,,,,,,,,,,,,,
JHFN1-38-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/38?oldid=3581808",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Douglas ? squirrel",Sciurrus,"'Sep. 2 – 05","Junius Henderson",'1905-09-02,," camp at 3 p.m. Markman returned at 1 p.m. with a bagful of birds and mammals including {{taxon|Sciurrus|Douglas ? squirrel}}, , a {{taxon|Falco columbarius|merlin}}, etc. I saw {{taxon|Zonotrichia leucophrys|white crowned sparrows}} and what I took ",,,"United States of America",US,Colorado,,,"Silver Lake","Silver Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-38-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/38?oldid=3581808",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,merlin,"Falco columbarius","'Sep. 2 – 05","Junius Henderson",'1905-09-02,,"m. with a bagful of birds and mammals including {{taxon|Sciurrus|Douglas ? squirrel}}, , a {{taxon|Falco columbarius|merlin}}, etc. I saw {{taxon|Zonotrichia leucophrys|white crowned sparrows}} and what I took for {{taxon|Dendroica coronata auduboni|",,,"United States of America",US,Colorado,,,"Silver Lake","Silver Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-38-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/38?oldid=3581808",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"white crowned sparrows","Zonotrichia leucophrys","'Sep. 2 – 05","Junius Henderson",'1905-09-02,,"glas ? squirrel}}, , a {{taxon|Falco columbarius|merlin}}, etc. I saw {{taxon|Zonotrichia leucophrys|white crowned sparrows}} and what I took for {{taxon|Dendroica coronata auduboni|Audubon warbler}}. I don’t like the way the clouds are acting. At 3:",,,"United States of America",US,Colorado,,,"Silver Lake","Silver Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-38-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/38?oldid=3581808",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Audubon warbler","Dendroica coronata auduboni","'Sep. 2 – 05","Junius Henderson",'1905-09-02,,"xon|Zonotrichia leucophrys|white crowned sparrows}} and what I took for {{taxon|Dendroica coronata auduboni|Audubon warbler}}. I don’t like the way the clouds are acting. At 3:15 I went down to the {{place|Island Lake Dam, Colorado|Island Lake Dam}} ",,,"United States of America",US,Colorado,,,"Silver Lake","Silver Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-38-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/38?oldid=3581808",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"water beetles","water beetle","'Sep. 2 – 05","Junius Henderson",'1905-09-02,,":15 I went down to the {{place|Island Lake Dam, Colorado|Island Lake Dam}} and collected {{taxon|water beetle|water beetles}}, {{taxon|leech|leaches}} (sic) and other “beasts”, returning at 5:25. Sievert returned at 4 p.m. with a lot of insects and a",,,"United States of America",US,Colorado,,,"Island Lake Dam","Island Lake Dam, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-38-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/38?oldid=3581808",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,leaches,leech,"'Sep. 2 – 05","Junius Henderson",'1905-09-02,,"place|Island Lake Dam, Colorado|Island Lake Dam}} and collected {{taxon|water beetle|water beetles}}, {{taxon|leech|leaches}} (sic) and other “beasts”, returning at 5:25. Sievert returned at 4 p.m. with a lot of insects and a cony (sic) which was kil",,,"United States of America",US,Colorado,,,"Island Lake Dam","Island Lake Dam, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-38-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/38?oldid=3581808",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,hawk,hawk,"'Sep. 2 – 05","Junius Henderson",'1905-09-02,,"s”, returning at 5:25. Sievert returned at 4 p.m. with a lot of insects and a cony (sic) which was killed by a {{taxon|hawk}}]. Saw {{taxon|flicker|flickers}} and {{taxon|warbler|warblers}}. {{place|Island Lake, Colorado|Island lake}} is drained quit",,,"United States of America",US,Colorado,,,"Island Lake Dam","Island Lake Dam, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-38-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/38?oldid=3581808",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,flickers,flicker,"'Sep. 2 – 05","Junius Henderson",'1905-09-02,,"turned at 4 p.m. with a lot of insects and a cony (sic) which was killed by a {{taxon|hawk}}]. Saw {{taxon|flicker|flickers}} and {{taxon|warbler|warblers}}. {{place|Island Lake, Colorado|Island lake}} is drained quite low and men under direction of ",,,"United States of America",US,Colorado,,,"Island Lake Dam","Island Lake Dam, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-38-I,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/38?oldid=3581808",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,warblers,warbler,"'Sep. 2 – 05","Junius Henderson",'1905-09-02,,"insects and a cony (sic) which was killed by a {{taxon|hawk}}]. Saw {{taxon|flicker|flickers}} and {{taxon|warbler|warblers}}. {{place|Island Lake, Colorado|Island lake}} is drained quite low and men under direction of Mr. Buffham are building up the",,,"United States of America",US,Colorado,,,"Island Lake Dam","Island Lake Dam, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-39-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/39?oldid=3614544",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Sphagnum,Sphagnum,"'Sep. 2 – 05","Junius Henderson",'1905-09-02,,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/39?oldid=3614544}}

of {{taxon|Sphagnum}}. The dead {{taxon|Sphagnum}} made a vertical wall 1 ½ to 2 ft high all around the lagoons.

",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-39-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/39?oldid=3614544",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Sphagnum,Sphagnum,"'Sep. 2 – 05","Junius Henderson",'1905-09-02,,"/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/39?oldid=3614544}}

of {{taxon|Sphagnum}}. The dead {{taxon|Sphagnum}} made a vertical wall 1 ½ to 2 ft high all around the lagoons.

",,,"United States of America",US,Colorado,,,"Island lake","Island Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-39-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/39?oldid=3614544",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,butterflies,butterfly,"'Sep 3 – 05","Junius Henderson",'1905-09-03,,"g at 11:10, only stopping for water twice. Saw several {taxon|hawk|hawks}} and collected some {{taxon|butterfly|butterflies}} and {{taxon|moth|moths}}. Stratus clouds scattered through the sky. Wind SE. Very warm in sun but breeze tempers suns rays a",,,"United States of America",US,Colorado,,,"Goose Lake dam","Goose Lake Dam",,,,,,,,,,,,,,,,,,
JHFN1-39-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/39?oldid=3614544",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,moths,moth,"'Sep 3 – 05","Junius Henderson",'1905-09-03,," for water twice. Saw several {taxon|hawk|hawks}} and collected some {{taxon|butterfly|butterflies}} and {{taxon|moth|moths}}. Stratus clouds scattered through the sky. Wind SE. Very warm in sun but breeze tempers suns rays and makes a coat comfortab",,,"United States of America",US,Colorado,,,"Goose Lake dam","Goose Lake Dam",,,,,,,,,,,,,,,,,,
JHFN1-40-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/40?oldid=3614545",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Phyllopods,Phyllopods,"'Sep 3 – 05","Junius Henderson",'1905-09-03,,"arted on, John, Frank and I taking turns with the pack, arriving at camp at 4 p.m. Markman was here with {{taxon|Phyllopods}}, worms, larva, leaches [sic], {{taxon|Pisidium}} etc. from polls above {{place|Goose Lake, Colorado|Goose lake}} (No. 11). I",,,"United States of America",US,Colorado,,,"Goose Lake dam","Goose Lake Dam",,,,,,,,,,,,,,,,,,
JHFN1-40-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/40?oldid=3614545",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pisidium,Pisidium,"'Sep 3 – 05","Junius Henderson",'1905-09-03,," pack, arriving at camp at 4 p.m. Markman was here with {{taxon|Phyllopods}}, worms, larva, leaches [sic], {{taxon|Pisidium}} etc. from polls above {{place|Goose Lake, Colorado|Goose lake}} (No. 11). I have labelled some larva from {{place|Island Lak",,,"United States of America",US,Colorado,,,"Goose Lake dam","Goose Lake Dam",,,,,,,,,,,,,,,,,,
JHFN1-43-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/43?oldid=3614547",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Audubon,"Dendroica coronata auduboni","'Sept. 6, 1905","Junius Henderson",'1905-09-06,,"lace|Silver Lake, Colorado|Silver Lake Siding}} at 1 p.m. where Markman shot an {{taxon|Dendroica coronata auduboni|Audubon}} or {{taxon|Dendroica coronata coronata|Myrtle warbler}}. Rained again just after reaching  the siding. Hard rains extended c",,,"United States of America",US,Colorado,,,"Silver Lake Siding","Silver Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-43-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/43?oldid=3614547",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Myrtle warbler","Dendroica coronata coronata","'Sept. 6, 1905","Junius Henderson",'1905-09-06,,". where Markman shot an {{taxon|Dendroica coronata auduboni|Audubon}} or {{taxon|Dendroica coronata coronata|Myrtle warbler}}. Rained again just after reaching  the siding. Hard rains extended clear out in the valley. Lack of  sunlight prevented coll",,,"United States of America",US,Colorado,,,"Silver Lake Siding","Silver Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-43-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/43?oldid=3614547",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,robins,"Turdus migratorius","'Sept. 6, 1905","Junius Henderson",'1905-09-06,,"way down as we had hoped. Caught train at 2:20 p.m. Am perplexed by the entire absence of {{taxon|Turdus migratorius|robins}} on this trip. Reached {{place|Boulder, Colorado|Boulder}} at 4:45, shaved, and  after supper went to office for my mail and ",,,"United States of America",US,Colorado,,,"Silver Lake Siding","Silver Lake, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-47-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/47?oldid=3614549",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pupa,Pupa,"'June 7, 1906","Junius Henderson",'1906-06-07,," up and went on, stopping to collect but little except a species of flax which I had not seen before, and some {{taxon|Pupa}}, {{taxon|Vallonia}} etc. at {{place|Six Mile Creek}}. Some of us walked considerable of the time. Reached {{place|Left Hand ",,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-47-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/47?oldid=3614549",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Vallonia,Vallonia,"'June 7, 1906","Junius Henderson",'1906-06-07,,"pping to collect but little except a species of flax which I had not seen before, and some {{taxon|Pupa}}, {{taxon|Vallonia}} etc. at {{place|Six Mile Creek}}. Some of us walked considerable of the time. Reached {{place|Left Hand Creek}} at 12:10 and",,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-48-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/48?oldid=3614550",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"redwinged blackbirds","redwinged blackbird","'June 7, 1906","Junius Henderson",'1906-06-07,,"hree days. Saw {{place|Pike’s Peak}} and it was white with fresh snow. Saw {{taxon|redwinged blackbird|redwinged blackbirds}}, saw numerous young; {{taxon|Turdus migratorius|robins}} very common, {{taxon|Calamospiza melanocorys|lark buntings}} abunda",,,"United States of America",US,Colorado,,,"Pike’s Peak","Pike’s Peak",,,,,,,,,,,,,,,,,,
JHFN1-48-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/48?oldid=3614550",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,robins,"Turdus migratorius","'June 7, 1906","Junius Henderson",'1906-06-07,,"h fresh snow. Saw {{taxon|redwinged blackbird|redwinged blackbirds}}, saw numerous young; {{taxon|Turdus migratorius|robins}} very common, {{taxon|Calamospiza melanocorys|lark buntings}} abundant, young out; {{taxon|Chondestes grammacus|lark sparrows",,,"United States of America",US,Colorado,,,"Pike’s Peak","Pike’s Peak",,,,,,,,,,,,,,,,,,
JHFN1-48-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/48?oldid=3614550",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"lark buntings","Calamospiza melanocorys","'June 7, 1906","Junius Henderson",'1906-06-07,,"birds}}, saw numerous young; {{taxon|Turdus migratorius|robins}} very common, {{taxon|Calamospiza melanocorys|lark buntings}} abundant, young out; {{taxon|Chondestes grammacus|lark sparrows}}, {{taxon|Charadrius vociferus|killdeer}} 12 or 15, {{taxon",,,"United States of America",US,Colorado,,,"Pike’s Peak","Pike’s Peak",,,,,,,,,,,,,,,,,,
JHFN1-48-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/48?oldid=3614550",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"lark sparrows","Chondestes grammacus","'June 7, 1906","Junius Henderson",'1906-06-07,,"ery common, {{taxon|Calamospiza melanocorys|lark buntings}} abundant, young out; {{taxon|Chondestes grammacus|lark sparrows}}, {{taxon|Charadrius vociferus|killdeer}} 12 or 15, {{taxon|Zenaida macroura|mourning doves}} common, {{taxon|Petrochelidon p",,,"United States of America",US,Colorado,,,"Pike’s Peak","Pike’s Peak",,,,,,,,,,,,,,,,,,
JHFN1-48-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/48?oldid=3614550",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,killdeer,"Charadrius vociferus","'June 7, 1906","Junius Henderson",'1906-06-07,,"ys|lark buntings}} abundant, young out; {{taxon|Chondestes grammacus|lark sparrows}}, {{taxon|Charadrius vociferus|killdeer}} 12 or 15, {{taxon|Zenaida macroura|mourning doves}} common, {{taxon|Petrochelidon pyrrhonota|cliff swallows}} common, {{taxo",,,"United States of America",US,Colorado,,,"Pike’s Peak","Pike’s Peak",,,,,,,,,,,,,,,,,,
JHFN1-48-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/48?oldid=3614550",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"mourning doves","Zenaida macroura","'June 7, 1906","Junius Henderson",'1906-06-07,,"destes grammacus|lark sparrows}}, {{taxon|Charadrius vociferus|killdeer}} 12 or 15, {{taxon|Zenaida macroura|mourning doves}} common, {{taxon|Petrochelidon pyrrhonota|cliff swallows}} common, {{taxon|Dendroica aestiva|yellow warbler}}, {{taxon|magpie",,,"United States of America",US,Colorado,,,"Pike’s Peak","Pike’s Peak",,,,,,,,,,,,,,,,,,
